ID_person,name,vizier,set,mean,std,max,min,max-min,step_glm_v1,step_nn_v1,lasso_glm_v1,lasso_nn_v1,ridge_glm_v1,ridge_nn_v1,step_glm_v2,step_nn_v2,lasso_glm_v2,lasso_nn_v2,ridge_glm_v2,ridge_nn_v2
4291,,0,Train,0.018924132073631264,0.017930154926096745,0.05050847679376602,0.002194509059601022,0.048313967734165,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.01710341,0.0030022096084311076,0.050508477,0.006162379506568766,0.048792996
4308,,0,Train,0.018928706124081634,0.017934765360874936,0.050536200404167175,0.002194509059601022,0.04834169134456615,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017124576,0.0030022096084311076,0.0505362,0.0061629571047118895,0.048798416
3520,7ri,0,Train,0.01844435478693231,0.01621905518445644,0.04657391458749771,0.002194509059601022,0.04437940552789669,0.002194509059601022,0.036383927,0.005292805349490508,0.016116682,0.008511577293917792,0.032129914,0.002194509059601022,0.013763663,0.004763489120769035,0.045487076,0.007920190692263676,0.046573915
16,anx-m-a-Ra,0,Train,0.018308878075270183,0.01730722331680295,0.047986436635255814,0.002194509059601022,0.04579192757565479,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.014490023,0.0030022096084311076,0.046631362,0.006076391047314835,0.047986437
3622,,0,Train,0.018944428714034133,0.017950728447375518,0.050632230937480927,0.002194509059601022,0.048437721877879904,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017196797,0.0030022096084311076,0.05063223,0.006164922222318422,0.04881687
2800,,0,Train,0.019963524986377608,0.01972236778319632,0.05622321367263794,0.002194509059601022,0.05402870461303692,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006895136179429973,0.04078042,0.002194509059601022,0.013518827,0.0030022096084311076,0.052315015,0.006886148913844415,0.056223214
3290,,0,Train,0.018944428714034133,0.017950728447375518,0.050632230937480927,0.002194509059601022,0.048437721877879904,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017196797,0.0030022096084311076,0.05063223,0.006164922222318422,0.04881687
3215,,0,Train,0.01823381574845957,0.017918084636046966,0.05134064704179764,0.002194509059601022,0.049146137982196615,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.010199673,0.0030022096084311076,0.046602093,0.006141053037756447,0.051340647
700,ZTzwc,0,Train,0.01902514548588537,0.018033056823446275,0.05112413689494133,0.002194509059601022,0.04892962783534031,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017569374,0.0030022096084311076,0.051124137,0.006174942960803974,0.048910968
531,Mr-MAat-Ny-wcr-Ra ?,0,Train,0.019015756040102905,0.01872065628839685,0.052673760801553726,0.002194509059601022,0.0504792517419527,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.013096448,0.0030022096084311076,0.0516386,0.006257940484341124,0.05267376
4489,,0,Train,0.12414088965002479,0.14050615180442239,0.4302086298074601,0.013446226716041565,0.41676240309141854,0.4302086298074601,0.036383927,0.1076282160110923,0.07033002,0.031682977100243856,0.05343663,0.4302086298074601,0.013446227,0.12946470593777126,0.084148385,0.0331932283913434,0.069559105
4536,,0,Train,0.018944428714034133,0.017950728447375518,0.050632230937480927,0.002194509059601022,0.048437721877879904,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017196797,0.0030022096084311076,0.05063223,0.006164922222318422,0.04881687
84,Nfr-bAw-PtH,0,Train,0.020468407054844696,0.022181053407582894,0.07033229619264603,0.002194509059601022,0.06813778713304501,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.0070383379461073795,0.053596336,0.002194509059601022,0.008612168,0.0030022096084311076,0.036521208,0.006577001219749097,0.070332296
1027,Nfr-nmtt,0,Train,0.018944428714034133,0.017950728447375518,0.050632230937480927,0.002194509059601022,0.048437721877879904,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017196797,0.0030022096084311076,0.05063223,0.006164922222318422,0.04881687
4914,Ny-mry-ra-xAty-nDm,0,Train,0.018928706124081634,0.017934765360874936,0.050536200404167175,0.002194509059601022,0.04834169134456615,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017124576,0.0030022096084311076,0.0505362,0.0061629571047118895,0.048798416
2449,Waty,0,Train,0.019082015080710783,0.01879035375394555,0.05278033763170242,0.002194509059601022,0.0505858285721014,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.013356958,0.0030022096084311076,0.052057303,0.006267258587819833,0.052780338
116,8wA-PtH,0,Train,0.020494316383801194,0.019762317862893,0.05643486976623535,0.002194509059601022,0.05424036070663433,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006895136179429973,0.04078042,0.002194509059601022,0.01904145,0.0030022096084311076,0.053016305,0.006820076307174054,0.05643487
2121,5df,0,Train,0.019015756040102905,0.01872065628839685,0.052673760801553726,0.002194509059601022,0.0504792517419527,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.013096448,0.0030022096084311076,0.0516386,0.006257940484341124,0.05267376
1076,8mD-kAw,0,Train,0.018928706124081634,0.017934765360874936,0.050536200404167175,0.002194509059601022,0.04834169134456615,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017124576,0.0030022096084311076,0.0505362,0.0061629571047118895,0.048798416
4612,Ixt...,0,Train,0.01823381574845957,0.017918084636046966,0.05134064704179764,0.002194509059601022,0.049146137982196615,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.010199673,0.0030022096084311076,0.046602093,0.006141053037756447,0.051340647
2603,CSm-nfr : 1bA,0,Train,0.2860659981208021,0.3254368111257134,0.7761078476905823,0.002194509059601022,0.7739133386309812,0.002194509059601022,0.036383927,0.005428225403774172,0.38882202,0.05591413026201736,0.614213,0.002194509059601022,0.74985516,0.005657497840856042,0.77610785,0.0526831727907862,0.743338
3196,NHry,0,Train,0.01900243212749388,0.018009826155138593,0.0509859099984169,0.002194509059601022,0.04879140093881588,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017464228,0.0030022096084311076,0.05098591,0.006172134655908031,0.04888459
913,,0,Train,0.017508835814432213,0.016579492384190108,0.04701698198914528,0.002194509059601022,0.044822472929544256,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.011245865,0.0030022096084311076,0.041374467,0.00594639141981508,0.047016982
3285,6wAi,0,Train,0.019031980594357106,0.01804005818410144,0.05116572231054306,0.002194509059601022,0.04897121325094204,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017601058,0.0030022096084311076,0.051165722,0.006175786461571027,0.048918877
2075,,0,Train,0.019015756040102905,0.01872065628839685,0.052673760801553726,0.002194509059601022,0.0504792517419527,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.013096448,0.0030022096084311076,0.0516386,0.006257940484341124,0.05267376
3406,,0,Train,0.019082015080710783,0.01879035375394555,0.05278033763170242,0.002194509059601022,0.0505858285721014,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.013356958,0.0030022096084311076,0.052057303,0.006267258587819833,0.052780338
